2023-07-08 00:05:00,31.11,40.1
2023-07-08 00:10:00,30.82,40.27
2023-07-08 00:15:00,30.6,40.2
2023-07-08 00:20:00,30.36,40.66
2023-07-08 00:25:00,30.15,40.87
2023-07-08 00:30:00,29.92,41.05
2023-07-08 00:35:00,29.71,41.31
2023-07-08 00:40:00,29.52,41.61
2023-07-08 00:45:00,29.37,41.75
2023-07-08 00:50:00,29.25,41.8
2023-07-08 00:55:00,29.03,41.94
2023-07-08 01:00:00,28.78,42.26
2023-07-08 01:05:00,28.64,42.35
2023-07-08 01:10:00,28.47,42.53
2023-07-08 01:15:00,28.38,42.55
2023-07-08 01:20:00,28.24,42.53
2023-07-08 01:25:00,28.11,42.59
2023-07-08 01:30:00,27.98,42.73
2023-07-08 01:35:00,27.83,42.78
2023-07-08 01:40:00,27.75,42.79
2023-07-08 01:45:00,27.7,42.76
2023-07-08 01:50:00,27.56,42.94
2023-07-08 01:55:00,27.39,43.14
2023-07-08 02:00:00,27.32,43.18
2023-07-08 02:05:00,27.26,43.03
2023-07-08 02:10:00,27.15,43.07
2023-07-08 02:15:00,27.08,43.19
2023-07-08 02:20:00,27.02,43.12
2023-07-08 02:25:00,26.95,43.14
2023-07-08 02:30:00,26.89,43.13
2023-07-08 02:35:00,26.8,43.1
2023-07-08 02:40:00,26.69,43.27
2023-07-08 02:45:00,26.59,43.4
2023-07-08 02:50:00,26.5,43.52
2023-07-08 02:55:00,26.42,43.66
2023-07-08 03:00:00,26.34,43.77
2023-07-08 03:05:00,26.3,43.66
2023-07-08 03:10:00,26.21,43.64
2023-07-08 03:15:00,26.2,43.65
2023-07-08 03:20:00,26.18,43.76
2023-07-08 03:25:00,26.1,43.79
2023-07-08 03:30:00,26.06,43.85
2023-07-08 03:35:00,25.99,43.89
2023-07-08 03:40:00,25.91,43.95
2023-07-08 03:45:00,25.82,43.89
2023-07-08 03:50:00,25.78,43.95
2023-07-08 03:55:00,25.72,43.77
2023-07-08 04:00:00,25.84,43.53
2023-07-08 04:05:00,26.17,43.26
2023-07-08 04:10:00,26.59,42.62
2023-07-08 04:15:00,26.81,42.05
2023-07-08 04:20:00,26.91,41.68
2023-07-08 04:25:00,26.99,41.59
2023-07-08 04:30:00,26.93,41.67
2023-07-08 04:35:00,26.85,41.79
2023-07-08 04:40:00,26.76,41.88
