2023-07-09 00:05:00,32.78,38.02
2023-07-09 00:10:00,32.58,38.46
2023-07-09 00:15:00,32.38,38.34
2023-07-09 00:20:00,32.17,38.24
2023-07-09 00:25:00,31.91,38.56
2023-07-09 00:30:00,31.65,38.76
2023-07-09 00:35:00,31.44,38.85
2023-07-09 00:40:00,31.23,39.02
2023-07-09 00:45:00,30.99,39.17
2023-07-09 00:50:00,30.79,39.4
2023-07-09 00:55:00,30.61,39.6
2023-07-09 01:00:00,30.4,39.78
2023-07-09 01:05:00,30.22,39.94
2023-07-09 01:10:00,30.03,40.06
2023-07-09 01:15:00,29.76,40.13
2023-07-09 01:20:00,29.59,40.52
2023-07-09 01:25:00,29.46,40.65
2023-07-09 01:30:00,29.32,40.79
2023-07-09 01:35:00,29.11,40.93
2023-07-09 01:40:00,28.94,41.02
2023-07-09 01:45:00,28.84,41.15
2023-07-09 01:50:00,28.73,41.3
2023-07-09 01:55:00,28.54,41.28
2023-07-09 02:00:00,28.4,41.59
2023-07-09 02:05:00,28.34,41.75
2023-07-09 02:10:00,28.27,41.74
2023-07-09 02:15:00,28.12,41.84
2023-07-09 02:20:00,28.0,41.86
2023-07-09 02:25:00,27.96,41.86
2023-07-09 02:30:00,27.87,41.88
2023-07-09 02:35:00,27.73,41.86
2023-07-09 02:40:00,27.63,42.08
2023-07-09 02:45:00,27.6,42.05
2023-07-09 02:50:00,27.53,42.08
2023-07-09 02:55:00,27.38,42.1
2023-07-09 03:00:00,27.3,42.17
2023-07-09 03:05:00,27.3,42.18
2023-07-09 03:10:00,27.19,42.22
2023-07-09 03:15:00,27.08,42.25
2023-07-09 03:20:00,27.0,42.27
2023-07-09 03:25:00,26.98,42.33
2023-07-09 03:30:00,26.84,42.58
2023-07-09 03:35:00,26.73,42.65
2023-07-09 03:40:00,26.7,42.71
2023-07-09 03:45:00,26.66,42.64
2023-07-09 03:50:00,26.53,42.71
2023-07-09 03:55:00,26.48,42.74
2023-07-09 04:00:00,26.4,42.69
2023-07-09 04:05:00,26.36,42.68
2023-07-09 04:10:00,26.26,42.79
2023-07-09 04:15:00,26.2,42.86
2023-07-09 04:20:00,26.14,42.89
2023-07-09 04:25:00,26.06,42.89
2023-07-09 04:30:00,25.96,43.06
2023-07-09 04:35:00,25.9,43.19
2023-07-09 04:40:00,25.9,43.21
2023-07-09 04:45:00,25.82,43.16
2023-07-09 04:50:00,25.7,43.3
2023-07-09 04:55:00,25.68,43.32
2023-07-09 05:00:00,25.61,43.34
2023-07-09 05:05:00,25.6,43.44
2023-07-09 05:10:00,25.51,43.51
2023-07-09 05:15:00,25.42,43.59
2023-07-09 05:20:00,25.37,43.58
2023-07-09 05:25:00,25.3,43.63
2023-07-09 05:30:00,25.28,43.64
2023-07-09 05:35:00,25.2,43.8
2023-07-09 05:40:00,25.2,43.81
2023-07-09 05:45:00,25.12,43.66
2023-07-09 05:50:00,25.0,43.63
2023-07-09 05:55:00,25.07,43.94
2023-07-09 06:00:00,25.09,44.29
2023-07-09 06:05:00,25.3,43.95
2023-07-09 06:10:00,25.64,43.41
2023-07-09 06:15:00,25.77,43.37
2023-07-09 06:20:00,25.88,43.4
2023-07-09 06:25:00,25.9,43.5
2023-07-09 06:30:00,25.96,43.63
2023-07-09 06:35:00,26.0,43.61
2023-07-09 06:40:00,25.98,43.78
2023-07-09 06:45:00,25.9,44.06
2023-07-09 06:50:00,25.9,44.22
2023-07-09 06:55:00,25.9,44.42
2023-07-09 07:00:00,25.9,43.91
2023-07-09 07:05:00,25.88,44.24
2023-07-09 07:10:00,25.83,44.81
2023-07-09 07:15:00,25.81,44.78
2023-07-09 07:20:00,25.85,44.79
2023-07-09 07:25:00,25.9,45.0
2023-07-09 07:30:00,25.84,45.11
2023-07-09 07:35:00,25.8,45.44
2023-07-09 07:40:00,25.85,45.51
2023-07-09 07:45:00,25.9,45.66
2023-07-09 07:50:00,25.99,45.58
2023-07-09 07:55:00,25.97,46.49
2023-07-09 08:00:00,25.97,46.96
2023-07-09 08:05:00,26.05,46.57
2023-07-09 08:10:00,26.16,46.62
2023-07-09 08:15:00,26.27,46.9
2023-07-09 08:20:00,26.3,47.44
2023-07-09 08:25:00,26.39,47.13
2023-07-09 08:30:00,26.47,46.85
2023-07-09 08:35:00,26.41,46.28
2023-07-09 08:40:00,26.29,46.84
2023-07-09 08:45:00,26.17,47.05
2023-07-09 08:50:00,26.06,47.8
2023-07-09 08:55:00,26.0,47.89
2023-07-09 09:00:00,26.08,47.84
2023-07-09 09:05:00,26.1,48.62
2023-07-09 09:10:00,25.79,48.74
2023-07-09 09:15:00,25.77,49.15
2023-07-09 09:20:00,25.68,49.78
2023-07-09 09:25:00,25.92,49.14
2023-07-09 09:30:00,26.27,49.01
2023-07-09 09:35:00,26.42,49.21
2023-07-09 09:40:00,26.59,49.36
2023-07-09 09:45:00,26.76,49.05
2023-07-09 09:50:00,26.98,47.77
2023-07-09 09:55:00,27.2,47.45
2023-07-09 10:00:00,27.28,47.83
2023-07-09 10:05:00,27.34,48.59
2023-07-09 10:10:00,27.28,48.53
2023-07-09 10:15:00,27.28,47.9
2023-07-09 10:20:00,27.43,47.11
2023-07-09 10:25:00,27.34,47.36
2023-07-09 10:30:00,27.44,47.85
2023-07-09 10:35:00,27.58,47.91
2023-07-09 10:40:00,27.62,46.28
2023-07-09 10:45:00,27.59,45.92
2023-07-09 10:50:00,27.71,46.24
2023-07-09 10:55:00,27.69,46.43
2023-07-09 11:00:00,27.7,45.2
2023-07-09 11:05:00,27.7,45.82
2023-07-09 11:10:00,27.75,46.22
2023-07-09 11:15:00,27.64,43.6
2023-07-09 11:20:00,27.58,43.61
2023-07-09 11:25:00,27.5,44.95
2023-07-09 11:30:00,27.45,47.44
2023-07-09 11:35:00,27.48,45.36
2023-07-09 11:40:00,27.63,46.23
2023-07-09 11:45:00,27.72,44.97
2023-07-09 11:50:00,27.74,46.7
2023-07-09 11:55:00,27.86,46.59
2023-07-09 12:00:00,28.08,44.92
2023-07-09 12:05:00,28.25,44.39
2023-07-09 12:10:00,28.34,43.68
2023-07-09 12:15:00,28.29,41.0
2023-07-09 12:20:00,28.12,42.32
2023-07-09 12:25:00,28.32,42.63
2023-07-09 12:30:00,28.46,41.38
2023-07-09 12:35:00,28.43,40.84
2023-07-09 12:40:00,28.42,39.7
2023-07-09 12:45:00,28.4,39.03
2023-07-09 12:50:00,28.46,39.84
2023-07-09 12:55:00,28.58,39.13
2023-07-09 13:00:00,28.46,38.9
2023-07-09 13:05:00,28.41,39.94
2023-07-09 13:10:00,28.51,39.51
2023-07-09 13:15:00,28.55,40.99
2023-07-09 13:20:00,28.62,40.81
2023-07-09 13:25:00,28.62,41.74
2023-07-09 13:30:00,28.9,41.41
2023-07-09 13:35:00,29.15,39.88
2023-07-09 13:40:00,29.27,39.74
2023-07-09 13:45:00,29.38,38.19
2023-07-09 13:50:00,29.2,37.94
2023-07-09 13:55:00,28.99,37.82
2023-07-09 14:00:00,28.76,37.84
2023-07-09 14:05:00,28.59,38.11
2023-07-09 14:10:00,28.47,37.84
2023-07-09 14:15:00,28.4,37.81
2023-07-09 14:20:00,28.4,38.46
2023-07-09 14:25:00,28.57,37.9
2023-07-09 14:30:00,28.82,37.64
2023-07-09 14:35:00,28.9,36.85
2023-07-09 14:40:00,28.79,37.36
