Timestamp,Temperature,Humidity,Annotation
2024-02-23 08:25:00,7.34,10.5,0
2024-02-23 08:30:00,7.16,10.3,0
2024-02-23 08:35:00,7.0,10.1,0
2024-02-23 08:40:00,6.83,10.2,0
2024-02-23 08:45:00,6.64,10.3,0
2024-02-23 08:50:00,6.53,10.5,0
2024-02-23 08:55:00,6.4,10.5,0
2024-02-23 09:00:00,6.28,12.2,0
2024-02-23 09:05:00,6.16,12.7,0
2024-02-23 09:10:00,6.01,13.1,0
2024-02-23 09:15:00,5.85,13.3,0
2024-02-23 09:20:00,5.68,13.3,0
2024-02-23 09:25:00,5.5,13.3,0
2024-02-23 09:30:00,5.32,13.1,0
2024-02-23 09:35:00,5.27,12.6,0
2024-02-23 09:40:00,5.2,13.9,0
2024-02-23 09:45:00,5.17,14.5,0
2024-02-23 09:50:00,5.09,14.4,0
2024-02-23 09:55:00,4.95,14.7,0
2024-02-23 10:00:00,4.87,15.2,0
2024-02-23 10:05:00,4.77,15.9,0
2024-02-23 10:10:00,4.77,16.8,0
2024-02-23 10:15:00,4.8,16.9,0
2024-02-23 10:20:00,4.75,17.7,0
2024-02-23 10:25:00,4.92,21.0,0
2024-02-23 10:30:00,5.24,18.9,0
2024-02-23 10:35:00,5.42,17.6,0
2024-02-23 10:40:00,5.56,18.7,0
2024-02-23 10:45:00,5.74,18.1,0
2024-02-23 10:50:00,5.9,18.7,0
2024-02-23 10:55:00,6.15,18.6,0
2024-02-23 11:00:00,6.54,18.2,0
2024-02-23 11:05:00,7.13,18.2,0
2024-02-23 11:10:00,7.97,18.0,0
2024-02-23 11:15:00,9.0,18.1,0
2024-02-23 11:20:00,10.2,17.7,0
2024-02-23 11:25:00,11.1,17.6,0
2024-02-23 11:30:00,12.2,17.9,0
2024-02-23 11:35:00,13.5,19.7,0
2024-02-23 11:40:00,15.1,26.2,0
2024-02-23 11:45:00,16.7,29.3,0
2024-02-23 11:50:00,18.4,31.6,0
2024-02-23 11:55:00,20.1,26.5,0
2024-02-23 12:00:00,21.6,26.2,0
2024-02-23 12:05:00,23.2,27.4,0
2024-02-23 12:10:00,24.8,29.0,0
2024-02-23 12:15:00,26.3,29.6,0
2024-02-23 12:20:00,27.7,29.5,0
2024-02-23 12:25:00,29.1,29.0,0
2024-02-23 12:30:00,30.2,20.4,0
2024-02-23 12:35:00,31.2,16.7,0
2024-02-23 12:40:00,32.1,15.3,1
2024-02-23 12:45:00,33.1,16.4,1
2024-02-23 12:50:00,34.1,19.1,1
2024-02-23 12:55:00,35.1,21.1,0
2024-02-23 13:00:00,35.9,19.9,0
2024-02-23 13:05:00,36.6,19.1,0
2024-02-23 13:10:00,37.3,19.4,0
2024-02-23 13:15:00,37.9,19.4,0
2024-02-23 13:20:00,38.4,19.0,0
2024-02-23 13:25:00,38.8,18.9,0
2024-02-23 13:30:00,39.2,18.8,0
2024-02-23 13:35:00,39.5,18.3,0
2024-02-23 13:40:00,39.8,18.1,0
2024-02-23 13:45:00,40.0,18.2,0
2024-02-23 13:50:00,40.3,18.2,0
2024-02-23 13:55:00,40.5,18.3,0
2024-02-23 14:00:00,40.7,18.4,0
2024-02-23 14:05:00,40.8,18.4,0
2024-02-23 14:10:00,40.9,18.3,0
2024-02-23 14:15:00,40.9,17.6,0
2024-02-23 14:20:00,41.0,15.8,0
2024-02-23 14:25:00,41.1,15.0,0
2024-02-23 14:30:00,41.2,14.3,0
2024-02-23 14:35:00,41.3,13.8,0
2024-02-23 14:40:00,41.3,13.5,0
2024-02-23 14:45:00,41.3,13.0,0
2024-02-23 14:50:00,41.3,12.7,0
2024-02-23 14:55:00,41.2,12.5,0
2024-02-23 15:00:00,41.1,12.3,0
2024-02-23 15:05:00,41.0,12.1,0
2024-02-23 15:10:00,40.9,11.9,0
2024-02-23 15:15:00,40.8,11.8,0
2024-02-23 15:20:00,40.6,11.7,0
2024-02-23 15:25:00,40.3,11.6,0
2024-02-23 15:30:00,40.0,11.6,0
2024-02-23 15:35:00,39.8,11.4,0
2024-02-23 15:40:00,39.5,11.2,0
2024-02-23 15:45:00,39.3,11.0,0
2024-02-23 15:50:00,39.0,10.9,0
2024-02-23 15:55:00,38.8,10.7,0
2024-02-23 16:00:00,38.5,10.6,0
2024-02-23 16:05:00,38.2,10.5,0
2024-02-23 16:10:00,37.9,10.5,0
2024-02-23 16:15:00,37.6,10.5,0
2024-02-23 16:20:00,37.3,10.5,0
2024-02-23 16:25:00,37.0,10.6,0
2024-02-23 16:30:00,36.7,10.7,0
2024-02-23 16:35:00,36.3,10.8,0
2024-02-23 16:40:00,36.0,10.8,0
2024-02-23 16:45:00,35.6,10.8,0
2024-02-23 16:50:00,35.3,10.9,0
2024-02-23 16:55:00,35.0,10.8,0
2024-02-23 17:00:00,34.6,10.8,0
2024-02-23 17:05:00,34.3,10.8,0
2024-02-23 17:10:00,34.0,11.0,0
2024-02-23 17:15:00,33.7,10.9,0
2024-02-23 17:20:00,33.3,10.9,0
2024-02-23 17:25:00,33.0,10.7,0
2024-02-23 17:30:00,32.7,10.6,0
2024-02-23 17:35:00,32.3,10.5,0
2024-02-23 17:40:00,31.9,10.6,0
2024-02-23 17:45:00,31.6,10.5,0
2024-02-23 17:50:00,31.2,10.5,0
2024-02-23 17:55:00,30.8,10.2,0
2024-02-23 18:00:00,30.2,10.2,0
2024-02-23 18:05:00,29.8,10.1,0
2024-02-23 18:10:00,29.5,10.1,0
2024-02-23 18:15:00,29.2,10.0,0
2024-02-23 18:20:00,28.8,10.1,0
2024-02-23 18:25:00,28.3,10.2,0
2024-02-23 18:30:00,28.0,10.1,0
2024-02-23 18:35:00,27.6,10.5,0
2024-02-23 18:40:00,27.2,10.5,0
